BookAbbrev	Chapter:Verse	Annotation	Source
Ps	77:40	How often did they exasperate him in the desert? Moses charging the people that they had still prouoked our Lord to wrath from the day that they came out of Egypt. Our Lord himselfe expoftulating their ingratitude saith they had tempted him ten times: First, neere vnto the red sea; Secondly, for want of sweete water; Thirdly, for lack of meate; Fourthly, keeping Manna for the next day contrarie to Gods commandement; Fifthly, going on the Sabbath day; Sixthly, for want of water in Raphidim; Seuenthly, in Horeb adoring a calfe; Eighthly, repining for their trauels in the wildernes; Ninthly, loathing Manna and burning with desire to eate flesh; Tenthly, despairing to possesse the promised land of Chanaan. All which, faith S. Paul, happened to them in figure of vs and are written for our correction, that we murmur not as they did.	scan-pdf
Ps	88:34	My mercie wil not take away from him. Although Christians, signified by the children or successours of Dauid, sinne most grieuously, yea suppose they will sinne with desperation (faith Saint Augustine) and obstinately persist in sinne, that they offend the eyes of their Father and deserue to be disinherited: yet for these Christ shall not remaine without inheritance, the corne shall not also perish for the chaffe, some fishes shall be gathered out of the nette into vessels, notwithstanding the euil fishes are cast away. God promised somewhat (a Kingdom) in Dauid: God performed not these promises in Dauid, that when thou seest they were not fulfilled in Dauid, which necessarily must be fulfilled, thou maist seeke an other in whom it may be shewed that they were fulfilled.	scan-pdf
Ps	90:5	Thou shalt not be afraid. S. Augustine obserueth foure manners of tempting the faithful to fall from true Religion. Sometimes with temptation that is but light and obscure, called feare in the night: when ignorant men are tempted by suggestion or apprehension of temporal afflictions. Sometimes the temptation threatneth present death to them that are well instructed in the truth, called an arrow flying in the day: when the faithful clearly seeth what danger hangeth ouer him. Sometimes the temptation is more vehement but yet obscure, called busynesse walking in darknes: when by subtile endeuours men are perswaded that they may lawfully do some thing which is not lawful. But the greatest and manifest temptation is called inuasion and midday diuel: when persecutors seeing neither more easie perswasions can deceiue Gods seruants nor present death force them to deny the truth, they assault them more vehemently with long and continuall afflictions. By these two latter kinds of persecution many are ouerthrowne which were constant in the former.	scan-pdf
Ps	94:8	Harden not your hearts. Whatsoeuer God proposeth by preaching or inspiration to a sinner, it resteth first in the power of his free will to harden his hart and reiect all such good motions, and so he doth not only frustrate Gods grace, and hinder his owne iustification, but also increase his former sinnes. But by not resisting, when deliberating thereupon he could resist, he disposeth himselfe and cooperateth to first iustification. Therefore the Royal Prophet here admonisheth and earnestly exhorteth all men to doe this which God hath put in our power: not to harden our owne harts when we heare his voice, by resisting and reiecting his grace freely offered, without all merite of our part.	scan-pdf
Ps	97:5	Adore his footstoole. For so much as all Expositours and also the Hebrew Rabbins affirme that the Psalmist here prophecieth of Christ the promised Messias, the footstoole of the Messias here mentioned must needs be something perteyning to him, and therefore most ancient Fathers expound it of Christs humanitie: and because the Prophet speaketh of perpetual adoration, the same Fathers vnderstand here the adoration of Christ in the Blessed Sacrament of the Eucharist. Which S. Ambrose teacheth in these plaine words: By the footstoole must be vnderstood the earth, by the earth the flesh of Christ, which we also at this day adore in the Mysteries. S. Augustine: I seeke what is his footstoole, and the Scripture (Isaie 66.) telleth me, the earth is his footstoole. He tooke flesh of the flesh of the Blessed Virgin Marie, and because he saue the very flesh to vs to eate vnto saluation, and no man eateth that flesh vnlesse he first adore it: it is found how such a footstoole of our Lord may be adored, and not only we doe not sinne in adoring, but we should sinne in not adoring.	scan-pdf
Ps	101:5	Thy youth shall be renewed as the Eagles. S. Augustine most probably affirmeth that in long time her beake growing long and stopping her mouth so that she can not eate, she breaketh the vpper hooked part thereof against a stone, and so receiueth meate and recouererth strength as in her youth. The Royal Prophet instructeth vs by the similitude of her long life that iust men, Gods seruants, are spiritually renouated in Christ, the principal rocke on whom the Church and all the faithful are built: either by receiuing new strength by his grace in their soules after they are weakened by sinne; or by restoration of their bodies glorified in the resurrection; or by both, as most Catholike Doctors vnderstand it.	scan-pdf
Ps	101:9	He wil not be angrie alwayes. Origen misunderstood this place and some other like, holding an erronious opinion that euen the most wicked sinners, both men and diuels, shall at last be saued, and not eternally damned: which is a condemned heresie, contrarie to euident places of holy Scriptures. Mat. 5: The wicked shall goe into fire euerlasting, into euerlasting punishment. Apoc. 20: The beast and the false Prophet shall be tormented day and night for euer and euer. Neither are these words (God will not be angrie alwayes) spoken vniuersally touching all sinners whosoeuer, but are limited to those that feare him and keepe his testament.	scan-pdf
Ps	105:30	He redeemed them. What price or ransom (faith S. Augustine) was giuen in this redemption? It is a prophecie that this was done in figure of Baptisme, where we are redeemed from the hand of the diuel by a great price, which is the bloud of Christ. Whereupon it was more conueniently figured not by what sea soeuer, but by the red sea: For bloud hath red colour. And touching the effect of Baptisme destroying all former sinnes: as the Israelites passed safely through the red sea and all the Egyptians going in with them were drowned, so the baptised are saued in the water of Baptisme and all their sinnes are destroyed.	scan-pdf
Ps	109:4	A Priest for euer. In two respects Christ is a Priest for euer: in that from the first instant of his Incarnation he was and remaineth a Priest, now also in heauen, and all other Priests are his ministerial Vicars, not successours. So that all Priestly functions which they doe, he by them doth the same, as the principal Priest. Secondly Christ daily offering Sacrifice by the hands of his Priests, doth continually pacific Gods wrath in behalfe of those sinners for whom it is duly applied, euen to the end of the world. Whereas the Priesthood of Aaron and of all others in the old Testament, ceased by those deaths both in the office and in the effect. According to the order of Melchisedech: as Melchisedech King of peace and iustice, without Father or mother or genealogie expressed in holy Scriptures, was Priest of the Highest, offered bread and wine, an vnbloudie sacrifice, communicating with both Chanaanites and Hebrewes: so Christ the true King of peace and iustice, without father of his humanity, without mother of his Diuinity, offereth Sacrifice not only bloudie on the Crosse but also vnbloudie in the formes of bread and wine, and continueth the same by the ministerie of other Priests.	scan-pdf
Ps	113:14	The Idols of the Gentils are siluer and gold. All Catholike Diuines agree in this authentical definition of Idolatrie: that it is diuine honour giuen to any creature other then God. Of the diuers sorts of Idolatrie the ancient learned Doctors haue written much: Iustinus Martyr, Tertullian, Arnobius, Lactantius, and most copiouslie and profoundly Saint Augustine in his ten first books de Ciuitate Dei. The most grosse sort of all is the Idolatrie which the Psalmist here describeth, when Images made by mens hands are immediately honoured as Gods in themselues. Comparing these visible senseless imagined Gods with the one eternall inuisible God: by how much they are more visible, so much more they are contemptible. Those that make them or haue confidence in them are most absurde, becoming like to the same idols in their vnderstanding. And all Idolaters are most wicked, giuing diuine honour to any creature, and are therein seruants of diuels.	scan-pdf
Ps	118:1	General Annotations. This Psalme is the longest in the whole Psalter, so it seemeth to the ancient Fathers most profound in sense. And so much the harder to be vnderstood, because also the very hardnes thereof lieth hidden, which in diuers other Psalmes and parts of holy Scripture easily appeareth to the reader. The more diligence is imployed, the more difficultie is found. All which maturely considered caused that great Clerke and light of the Church Saint Augustine to omite this Psalme when he explicated all the rest. And when at last he added also the exposition of this, he wittingly omitted one speciall difficultie, which he doubted not to be conteyned in the manner of composing it, not only by order of the Hebrew Alphabet, but more artificially then any other, the first eight verses all beginning with the first letter Aleph, the next eight with the second letter Beth, and so to the last of the two and twentie letters.	scan-pdf
Ps	144:14	This verse is not now in the ordinarie Hebrew text, and therefore either the same is defectiue or else this Psalme should seeme not to be composed in a perfect Alphabet in the fountaine tongue. For here it wanteth the letter Nun. But seeing S. Ierome counteth this one of the foure Alphabetical Psalmes, omitting the other three which consist of vnperfect Alphabets, it is very probable that this verse was once in the Hebrew text, as it is both in Greeke and Latin. Whereby amongst other places appeareth that there is no certaintie to correct the Greeke or Latin Bible by the Hebrew which is now extant, but rather by them that may be supplied which the Hebrew wanteth.	scan-pdf
Ps	150:1	S. Augustine in the conclusion of his Enarrations vpon the Psalmes explicateth a mysterie in the number of an hundred and fiftie, signifying the concord of the two Testaments. For in the old Testament they kept the Sabbath, which is the seuenth day: in the new we keepe our Lords day, after the Sabbath, that is, the eight: which seuen and eight making fifteen, multiplied by ten signifying the Law of ten commandments, rise vnto 150. Againe, seuen multiplied by seuen make 49, whereunto one (to wit the eight) being added make fiftie, which multiplied by three signifying the Blessed Trinitie, make 150. The first fiftie endeth with a Psalme of Penance crauing mercie and remission of sinnes: the second with Mercie and Iustice which God ioyned in the Redemption, Iustification and Saluation of men: the last with Diuine Praises, signifying that by condemning sinnes in our selues, through Gods mercie we may be iustified, and so begin in this life to prayse our Lord, as S. Paul admonisheth.	scan-pdf
Ps	18:5	His tabernacle in the sunne. By the sunne, a most excellent and superelemental creature, the Prophet describeth Christ, making his course through this world, illuminating, comforting and strengthening the Church his tabernacle, wherein he perpetually dwelleth. Christ the bridegrome and the Church his bride are neuer divorced; his loue, wisedome and power euer conserueth her by his immaculate law.	scan-pdf
Ps	18:8	The law of our Lord is immaculate conuerting soules. The old law was likewise pure in itself and holy, but the new also maketh the obseruers immaculate. The iustices of our Lord are right making harts ioyfull: the precept of our Lord is light, illuminating the eyes. The feare of our Lord is holy, permanent for euer and euer.	scan-pdf
Ps	77:38	He is mercifull and wil be propitious to their sinnes. Howsoeuer multitudes of people commit great sinnes and are seuerely punished, yet Gods mercie preserueth some by his effectuall grace, and neuer suffereth the whole Church to faile nor to be destroyed.	scan-pdf
Sir	14:6	He that can not afforde nourishment to his owne bodie by such meanes as he hath, sinneth against God, abusing his beneficits against whome he vniustly afflicteth, and against his neighbour whome he scandaliseth.	scan-pdf
Sir	14:21	There shal be particular reward of euerie good worke.	scan-pdf
Sir	17:2	Man at first receiued original iustice, by loosing wherof we al fel into original sinne.	scan-pdf
Sir	17:9	God gaue precept to man to be obserued for exercise of obedience, & so to be rewarded, and vnder paine of punishment if he transgressed.	scan-pdf
Sir	17:24	Perseuerance in vertue to the end is necessarie, and we must al pray for it.	scan-pdf
Sir	19:1	The best remedie against great sinnes is smal ones, and not to contemne the least, but diligently to amend al.	scan-pdf
Sir	19:8	That this document perteyneth to conuersation with worldlie men, appeareth by the motiue, that to reueale secret sinnes to a spiritual father in sacramental confession, is necessarie, wholesome, and secure. It is also commandable and most lawful in holie religious Societies, where they willingly for their owne spiritual good submit to such a godlie rule.	scan-pdf
Sir	19:23	False pretence of pietie.	scan-pdf
Sir	19:24	And in a Superiour to open his owne secret faults, is pusillanimicie. Discretion auoideth both, by concealing and reuealing faults as reason of iustice requireth.	scan-pdf
Sir	20:4	He that taketh reprehension in good art when he is faultie meriteth pardon, and when he is not faultie he satisfieth for his other sinnes and meriteth reward.	scan-pdf
Sir	20:14	His intention is ful of guile that faineth to shew a liberal praise, but he wil detract to more than he gaue, when he may get aduantage against thee.	scan-pdf
Sir	20:32	Wisdon is to be shewed in word and deeds: that it may profite others.	scan-pdf
Sir	20:33	To conceale and be amended, is most conuenient.	scan-pdf
